"segment_id","time_cluster","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
150,34,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.1,120.732024888408
152,27,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.1,183.53435790909
287,16,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
288,15,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
289,15,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
291,14,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
292,14,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
293,16,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
294,16,2017-09-23 07:25:00,2017-09-23 07:30:00,2,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",0.1,NA
54,48,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,4.05705891887937
55,48,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,842.77241479428
57,51,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,102.885916916249
58,51,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,129.948007787337
59,41,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,373.099660492049
62,39,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,373.048136691559
63,39,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,93.1050134162774
66,36,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,160.088652368255
67,36,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,518.652403179991
68,36,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,145.733760031478
69,36,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,63.6927242227714
70,20,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,178.421808768446
71,20,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,182.429462487706
72,20,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,126.786413753082
73,20,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,254.126981159654
75,20,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,165.778438271443
76,23,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,49.3468998129328
78,22,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,88.3563740897125
79,22,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,35.0112814293599
80,22,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,190.433528083369
82,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,231.274406318849
84,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,298.012016070811
85,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,302.34309094208
87,25,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,94.6566399331689
88,28,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,58.0409935403956
90,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,303.648234522501
91,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,189.618953443836
93,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,46.010297939068
94,28,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,2.87006685942688
95,32,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,181.380630875814
96,33,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,28.700803475509
97,33,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,20.2935734883071
98,32,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,11.8319981293647
101,31,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,233.112878299911
102,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,497.719548372835
103,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,28.8438703709318
104,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,299.371671103071
105,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,73.1674236162711
107,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,59.1603276220389
108,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,6.41467068071608
109,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,36.2954534043919
110,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,107.127168589557
111,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,45.3688251664368
112,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,274.557771913423
114,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,274.278606817529
115,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,16.2146605155153
116,25,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,4.05364482418186
117,26,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,184.692906770749
122,24,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,330.541206718714
128,25,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,216.455235176361
129,25,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,356.072996531337
132,27,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,440.636035796269
133,30,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,83.448150416757
135,29,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,219.128738035221
136,30,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,75.5662602234498
139,28,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,41.2876310504837
144,52,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,85.8801091782213
149,39,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,52.5293040760671
150,35,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,120.732024888408
152,28,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",3.5,183.53435790909
287,17,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
288,16,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
289,16,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
291,15,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
292,15,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
293,17,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
294,17,2017-09-23 08:20:00,2017-09-23 11:50:00,35,"4109108","5632979",8092,8092,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Huddersfield/Leeds/Rochdale at Bury roadworks",3.5,NA
54,49,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,4.05705891887937
55,49,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,842.77241479428
57,52,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,102.885916916249
58,52,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,129.948007787337
59,42,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,373.099660492049
62,40,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,373.048136691559
63,40,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,93.1050134162774
66,37,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,160.088652368255
67,37,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,518.652403179991
68,37,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,145.733760031478
69,37,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,63.6927242227714
70,21,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,178.421808768446
71,21,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,182.429462487706
72,21,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,126.786413753082
73,21,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,254.126981159654
75,21,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,165.778438271443
76,24,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,49.3468998129328
78,23,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,88.3563740897125
79,23,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,35.0112814293599
80,23,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,190.433528083369
82,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,231.274406318849
84,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,298.012016070811
85,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,302.34309094208
87,26,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,94.6566399331689
88,29,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,58.0409935403956
90,30,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,303.648234522501
91,30,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,189.618953443836
93,30,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,46.010297939068
94,29,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,2.87006685942688
95,33,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,181.380630875814
96,34,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,28.700803475509
97,34,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,20.2935734883071
98,33,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,11.8319981293647
101,32,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,233.112878299911
102,30,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,497.719548372835
103,30,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,28.8438703709318
104,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,299.371671103071
105,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,73.1674236162711
107,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,59.1603276220389
108,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,6.41467068071608
109,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,36.2954534043919
110,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,107.127168589557
111,28,2017-09-23 12:30:00,2017-09-23 13:25:00,12,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",0.9,45.3688251664368
