"segment_id","time_cluster","time_cluster_unique","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
103,21,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,35.5386789926312
104,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,119.511306049473
105,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,185.426271033756
107,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,398.633479637478
108,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,200.87386447443
109,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,71.8213231252529
110,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,18.1685353936074
111,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,11.8455698913063
112,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,42.7042608845361
114,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,63.5893006566423
115,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,18.1683101188987
116,18,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,439.737067798217
117,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,207.190785940217
122,18,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,303.11213572526
128,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,40.5761574797014
129,19,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,273.935604254473
132,21,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,146.536271236854
133,21,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,67.2040424146857
135,20,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,244.207414309578
136,20,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,134.395579788576
139,16,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,437.659279274484
144,23,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,369.113154769764
149,18,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,4.05483904792445
150,17,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,142.801640251174
152,17,800,2017-07-27 03:15:00,2017-07-27 05:50:00,22,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",2.6,117.584640953183
54,43,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,354.715176888635
55,43,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,201.535467216694
57,46,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,181.45023978993
58,46,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,296.94970584607
59,36,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,235.789532999472
62,34,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,105.98804834288
63,34,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,365.98200363924
66,31,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,24.5501676636933
67,31,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,11.8490569186969
68,31,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,11.849016680908
69,31,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,79.0597565728463
70,15,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,318.526823003878
71,15,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,9.08662401658368
72,15,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,33.6313900647101
73,15,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,72.0550184627933
75,15,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,306.000209799016
76,18,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,63.0067991101009
78,17,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,18.1720521779342
79,17,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,105.351059241702
80,17,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,37.347601477898
82,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,329.713715828659
84,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,103.163148266284
85,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,20.3194846808237
87,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,185.720082160047
88,21,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,512.54148242115
90,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,112.984728242573
91,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,43.4841108028041
93,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,196.747345575924
94,21,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,52.0417825673183
95,25,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,119.066659956641
96,26,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,173.579341227428
97,26,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,132.959572571631
98,25,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,49.602006759876
101,24,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,92.6658398802621
102,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,98.746285395312
103,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,35.5386789926312
104,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,119.511306049473
105,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,185.426271033756
107,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,398.633479637478
108,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,200.87386447443
109,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,71.8213231252529
110,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,18.1685353936074
111,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,11.8455698913063
112,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,42.7042608845361
114,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,63.5893006566423
115,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,18.1683101188987
116,19,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,439.737067798217
117,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,207.190785940217
122,19,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,303.11213572526
128,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,40.5761574797014
129,20,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,273.935604254473
132,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,146.536271236854
133,22,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,67.2040424146857
135,21,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,244.207414309578
136,21,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,134.395579788576
139,17,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,437.659279274484
144,24,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,369.113154769764
149,19,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,4.05483904792445
150,18,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,142.801640251174
152,18,801,2017-07-27 06:25:00,2017-07-30 23:55:00,1075,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",89.5,117.584640953183
161,133,802,2017-07-27 21:15:00,2017-07-27 21:20:00,2,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.1,63.6778752272543
164,128,802,2017-07-27 21:15:00,2017-07-27 21:20:00,2,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.1,97.299092746923
166,127,802,2017-07-27 21:15:00,2017-07-27 21:20:00,2,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.1,58.990588657691
167,131,802,2017-07-27 21:15:00,2017-07-27 21:20:00,2,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.1,51.2428966063664
161,134,803,2017-07-27 22:00:00,2017-07-28 00:20:00,22,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",2.3,63.6778752272543
164,129,803,2017-07-27 22:00:00,2017-07-28 00:20:00,22,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",2.3,97.299092746923
166,128,803,2017-07-27 22:00:00,2017-07-28 00:20:00,22,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",2.3,58.990588657691
167,132,803,2017-07-27 22:00:00,2017-07-28 00:20:00,22,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",2.3,51.2428966063664
161,135,804,2017-07-28 02:05:00,2017-07-28 02:05:00,1,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0,63.6778752272543
164,130,804,2017-07-28 02:05:00,2017-07-28 02:05:00,1,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0,97.299092746923
166,129,804,2017-07-28 02:05:00,2017-07-28 02:05:00,1,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0,58.990588657691
167,133,804,2017-07-28 02:05:00,2017-07-28 02:05:00,1,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0,51.2428966063664
161,136,805,2017-07-28 02:55:00,2017-07-28 04:25:00,16,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",1.5,63.6778752272543
164,131,805,2017-07-28 02:55:00,2017-07-28 04:25:00,16,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",1.5,97.299092746923
166,130,805,2017-07-28 02:55:00,2017-07-28 04:25:00,16,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",1.5,58.990588657691
167,134,805,2017-07-28 02:55:00,2017-07-28 04:25:00,16,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",1.5,51.2428966063664
161,137,806,2017-07-28 05:00:00,2017-07-28 22:05:00,205,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",17.1,63.6778752272543
164,132,806,2017-07-28 05:00:00,2017-07-28 22:05:00,205,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",17.1,97.299092746923
166,131,806,2017-07-28 05:00:00,2017-07-28 22:05:00,205,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",17.1,58.990588657691
167,135,806,2017-07-28 05:00:00,2017-07-28 22:05:00,205,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",17.1,51.2428966063664
161,138,807,2017-07-28 23:00:00,2017-07-28 23:10:00,3,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.2,63.6778752272543
164,133,807,2017-07-28 23:00:00,2017-07-28 23:10:00,3,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.2,97.299092746923
166,132,807,2017-07-28 23:00:00,2017-07-28 23:10:00,3,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.2,58.990588657691
167,136,807,2017-07-28 23:00:00,2017-07-28 23:10:00,3,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.2,51.2428966063664
161,139,808,2017-07-28 23:45:00,2017-07-29 00:30:00,10,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.8,63.6778752272543
164,134,808,2017-07-28 23:45:00,2017-07-29 00:30:00,10,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.8,97.299092746923
166,133,808,2017-07-28 23:45:00,2017-07-29 00:30:00,10,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.8,58.990588657691
167,137,808,2017-07-28 23:45:00,2017-07-29 00:30:00,10,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",0.8,51.2428966063664
161,140,809,2017-07-29 01:25:00,2017-07-29 20:05:00,218,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",18.7,63.6778752272543
164,135,809,2017-07-29 01:25:00,2017-07-29 20:05:00,218,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",18.7,97.299092746923
166,134,809,2017-07-29 01:25:00,2017-07-29 20:05:00,218,"4106362","5630530",945,945,0,0,80,80,80,80,80,"In direction Leeds/M62/M60/Ring Rd N/M66/Bolton/M61 at Salford roadworks",18.7,58.990588657691
